number,score1,score2,diff,win,turn_score_1
170891,20,97,77,1,80
170989,20,98,78,1,80
171087,20,99,79,1,80
171123,21,0,-21,,18
171221,21,4,-17,,18
171319,21,5,-16,,18
171417,21,6,-15,,18
171515,21,7,-14,,18
171613,21,8,-13,,18
171711,21,9,-12,,18
171809,21,10,-11,,18
171908,21,11,-10,,19
172006,21,12,-9,,19
172104,21,13,-8,,19
172202,21,14,-7,,19
172300,21,15,-6,,19
172398,21,16,-5,,19
172496,21,17,-4,,19
172594,21,18,-3,,19
172692,21,19,-2,,19
172790,21,20,-1,,19
172888,21,21,0,,19
172986,21,22,1,,19
173084,21,23,2,,19
173182,21,24,3,,19
173281,21,25,4,,20
173379,21,26,5,,20
173477,21,27,6,,20
173575,21,28,7,,20
173673,21,29,8,,20
173771,21,30,9,,20
173869,21,31,10,,20
173967,21,32,11,,20
174065,21,33,12,,20
174163,21,34,13,,20
174262,21,35,14,,21
174360,21,36,15,,21
174458,21,37,16,,21
174556,21,38,17,,21
174654,21,39,18,,21
174752,21,40,19,,21
174850,21,41,20,,21
174948,21,42,21,,21
175046,21,43,22,,21
175145,21,44,23,,22
175243,21,45,24,,22
175341,21,46,25,,22
175439,21,47,26,,22
175537,21,48,27,,22
175635,21,49,28,,22
175734,21,50,29,,23
175832,21,51,30,,23
175930,21,52,31,,23
176028,21,53,32,,23
176126,21,54,33,,23
176225,21,55,34,,24
176323,21,56,35,,24
176422,21,57,36,,25
176520,21,58,37,,25
176619,21,59,38,,26
176717,21,60,39,,26
176815,21,61,40,,26
176913,21,62,41,,26
177012,21,63,42,,27
177110,21,64,43,,27
177208,21,65,44,,27
177306,21,66,45,,27
177404,21,67,46,,27
177501,21,68,47,,26
177598,21,69,48,,25
177696,21,70,49,,25
177793,21,71,50,,24
177890,21,72,51,,23
177987,21,73,52,,22
178083,21,74,53,,20
178188,21,75,54,,27
178287,21,76,55,,28
178386,21,77,56,,29
178484,21,78,57,,29
178583,21,79,58,,30
178682,21,80,59,,31
178781,21,81,60,,32
178879,21,82,61,,32
179024,21,83,62,1,79
179122,21,84,63,1,79
179220,21,85,64,1,79
179318,21,86,65,1,79
179416,21,87,66,1,79
179514,21,88,67,1,79
179612,21,89,68,1,79
179710,21,90,69,1,79
179808,21,91,70,1,79
179906,21,92,71,1,79
180004,21,93,72,1,79
180102,21,94,73,1,79
180200,21,95,74,1,79
180298,21,96,75,1,79
180396,21,97,76,1,79
180494,21,98,77,1,79
180592,21,99,78,1,79
180629,22,0,-22,,18
180727,22,4,-18,,18
180825,22,5,-17,,18
180923,22,6,-16,,18
181021,22,7,-15,,18
181119,22,8,-14,,18
181217,22,9,-13,,18
181315,22,10,-12,,18
181413,22,11,-11,,18
181511,22,12,-10,,18
181609,22,13,-9,,18
181708,22,14,-8,,19
181806,22,15,-7,,19
181904,22,16,-6,,19
182002,22,17,-5,,19
182100,22,18,-4,,19
182198,22,19,-3,,19
182296,22,20,-2,,19
182394,22,21,-1,,19
182492,22,22,0,,19
182590,22,23,1,,19
182688,22,24,2,,19
182786,22,25,3,,19
182885,22,26,4,,20
182983,22,27,5,,20
183081,22,28,6,,20
183179,22,29,7,,20
183277,22,30,8,,20
183375,22,31,9,,20
183473,22,32,10,,20
183571,22,33,11,,20
183669,22,34,12,,20
183767,22,35,13,,20
183865,22,36,14,,20
183964,22,37,15,,21
184062,22,38,16,,21
184160,22,39,17,,21
184258,22,40,18,,21
184356,22,41,19,,21
184454,22,42,20,,21
184552,22,43,21,,21
184650,22,44,22,,21
184749,22,45,23,,22
184847,22,46,24,,22
184945,22,47,25,,22
185043,22,48,26,,22
185141,22,49,27,,22
185240,22,50,28,,23
185338,22,51,29,,23
185436,22,52,30,,23
185534,22,53,31,,23
185632,22,54,32,,23
185731,22,55,33,,24
185829,22,56,34,,24
185928,22,57,35,,25
186026,22,58,36,,25
186125,22,59,37,,26
186223,22,60,38,,26
186321,22,61,39,,26
186419,22,62,40,,26
186518,22,63,41,,27
186616,22,64,42,,27
186714,22,65,43,,27
186812,22,66,44,,27
186909,22,67,45,,26
187007,22,68,46,,26
187104,22,69,47,,25
187201,22,70,48,,24
187298,22,71,49,,23
187395,22,72,50,,22
187492,22,73,51,,21
187589,22,74,52,,20
187694,22,75,53,,27
187793,22,76,54,,28
187892,22,77,55,,29
187990,22,78,56,,29
188089,22,79,57,,30
188188,22,80,58,,31
188287,22,81,59,,32
188385,22,82,60,,32
188529,22,83,61,1,78
188627,22,84,62,1,78
188725,22,85,63,1,78
188823,22,86,64,1,78
188921,22,87,65,1,78
189019,22,88,66,1,78
189117,22,89,67,1,78
189215,22,90,68,1,78
189313,22,91,69,1,78
189411,22,92,70,1,78
189509,22,93,71,1,78
189607,22,94,72,1,78
189705,22,95,73,1,78
189803,22,96,74,1,78
189901,22,97,75,1,78
189999,22,98,76,1,78
190097,22,99,77,1,78
190135,23,0,-23,,18
190233,23,4,-19,,18
190331,23,5,-18,,18
190429,23,6,-17,,18
190527,23,7,-16,,18
190625,23,8,-15,,18
190723,23,9,-14,,18
190821,23,10,-13,,18
190919,23,11,-12,,18
191017,23,12,-11,,18
191115,23,13,-10,,18
191213,23,14,-9,,18
191311,23,15,-8,,18
191409,23,16,-7,,18
191508,23,17,-6,,19
191606,23,18,-5,,19
191704,23,19,-4,,19
191802,23,20,-3,,19
191900,23,21,-2,,19
191998,23,22,-1,,19
192096,23,23,0,,19
192194,23,24,1,,19
192292,23,25,2,,19
192390,23,26,3,,19
192489,23,27,4,,20
192587,23,28,5,,20
192685,23,29,6,,20
192783,23,30,7,,20
192881,23,31,8,,20
192979,23,32,9,,20
193077,23,33,10,,20
193175,23,34,11,,20
193273,23,35,12,,20
193371,23,36,13,,20
193469,23,37,14,,20
193568,23,38,15,,21
193666,23,39,16,,21
193764,23,40,17,,21
193862,23,41,18,,21
193960,23,42,19,,21
194058,23,43,20,,21
194156,23,44,21,,21
194254,23,45,22,,21
194353,23,46,23,,22
194451,23,47,24,,22
194549,23,48,25,,22
194647,23,49,26,,22
194745,23,50,27,,22
194844,23,51,28,,23
194942,23,52,29,,23
195040,23,53,30,,23
195138,23,54,31,,23
195237,23,55,32,,24
195335,23,56,33,,24
195434,23,57,34,,25
195532,23,58,35,,25
195630,23,59,36,,25
195729,23,60,37,,26
195827,23,61,38,,26
195925,23,62,39,,26
196023,23,63,40,,26
196121,23,64,41,,26
196219,23,65,42,,26
196317,23,66,43,,26
196415,23,67,44,,26
196512,23,68,45,,25
196609,23,69,46,,24
196707,23,70,47,,24
196804,23,71,48,,23
196901,23,72,49,,22
196998,23,73,50,,21
197101,23,74,51,,26
197200,23,75,52,,27
197299,23,76,53,,28
197398,23,77,54,,29
197497,23,78,55,,30
197595,23,79,56,,30
197694,23,80,57,,31
197793,23,81,58,,32
197891,23,82,59,,32
198034,23,83,60,1,77
198132,23,84,61,1,77
198230,23,85,62,1,77
198328,23,86,63,1,77
198426,23,87,64,1,77
198524,23,88,65,1,77
198622,23,89,66,1,77
198720,23,90,67,1,77
198818,23,91,68,1,77
198916,23,92,69,1,77
199014,23,93,70,1,77
199112,23,94,71,1,77
199210,23,95,72,1,77
199308,23,96,73,1,77
199406,23,97,74,1,77
199504,23,98,75,1,77
199602,23,99,76,1,77
199640,24,0,-24,,17
199739,24,4,-20,,18
199837,24,5,-19,,18
199935,24,6,-18,,18
200033,24,7,-17,,18
200131,24,8,-16,,18
200229,24,9,-15,,18
200327,24,10,-14,,18
200425,24,11,-13,,18
200523,24,12,-12,,18
200621,24,13,-11,,18
200719,24,14,-10,,18
200817,24,15,-9,,18
200915,24,16,-8,,18
201013,24,17,-7,,18
201111,24,18,-6,,18
201210,24,19,-5,,19
201308,24,20,-4,,19
201406,24,21,-3,,19
201504,24,22,-2,,19
201602,24,23,-1,,19
201700,24,24,0,,19
201798,24,25,1,,19
201896,24,26,2,,19
201994,24,27,3,,19
202093,24,28,4,,20
202191,24,29,5,,20
202289,24,30,6,,20
202387,24,31,7,,20
202485,24,32,8,,20
202583,24,33,9,,20
202681,24,34,10,,20
202779,24,35,11,,20
202877,24,36,12,,20
202975,24,37,13,,20
203073,24,38,14,,20
203172,24,39,15,,21
203270,24,40,16,,21
203368,24,41,17,,21
203466,24,42,18,,21
203564,24,43,19,,21
203662,24,44,20,,21
203760,24,45,21,,21
203858,24,46,22,,21
203957,24,47,23,,22
204055,24,48,24,,22
204153,24,49,25,,22
204251,24,50,26,,22
204350,24,51,27,,23
204448,24,52,28,,23
204546,24,53,29,,23
204644,24,54,30,,23
204743,24,55,31,,24
204841,24,56,32,,24
204940,24,57,33,,25
205038,24,58,34,,25
205136,24,59,35,,25
205235,24,60,36,,26
205333,24,61,37,,26
205431,24,62,38,,26
205529,24,63,39,,26
205627,24,64,40,,26
205725,24,65,41,,26
205823,24,66,42,,26
205920,24,67,43,,25
206018,24,68,44,,25
206115,24,69,45,,24
206212,24,70,46,,23
206309,24,71,47,,22
206406,24,72,48,,21
206503,24,73,49,,20
206607,24,74,50,,26
206706,24,75,51,,27
206805,24,76,52,,28
206904,24,77,53,,29
207003,24,78,54,,30
207101,24,79,55,,30
207200,24,80,56,,31
207298,24,81,57,,31
207441,24,82,58,1,76
207539,24,83,59,1,76
207637,24,84,60,1,76
207735,24,85,61,1,76
207833,24,86,62,1,76
207931,24,87,63,1,76
208029,24,88,64,1,76
208127,24,89,65,1,76
208225,24,90,66,1,76
208323,24,91,67,1,76
208421,24,92,68,1,76
208519,24,93,69,1,76
208617,24,94,70,1,76
208715,24,95,71,1,76
208813,24,96,72,1,76
208911,24,97,73,1,76
209009,24,98,74,1,76
209107,24,99,75,1,76
209146,25,0,-25,,17
209245,25,4,-21,,18
209343,25,5,-20,,18
209441,25,6,-19,,18
209539,25,7,-18,,18
209637,25,8,-17,,18
209735,25,9,-16,,18
209833,25,10,-15,,18
209931,25,11,-14,,18
210029,25,12,-13,,18
210127,25,13,-12,,18
210225,25,14,-11,,18
210323,25,15,-10,,18
210421,25,16,-9,,18
210519,25,17,-8,,18
210617,25,18,-7,,18
210715,25,19,-6,,18
210814,25,20,-5,,19
210912,25,21,-4,,19
211010,25,22,-3,,19
211108,25,23,-2,,19
211206,25,24,-1,,19
211304,25,25,0,,19
211402,25,26,1,,19
211500,25,27,2,,19
211598,25,28,3,,19
211696,25,29,4,,19
211795,25,30,5,,20
211893,25,31,6,,20
211991,25,32,7,,20
212089,25,33,8,,20
212187,25,34,9,,20
212285,25,35,10,,20
212383,25,36,11,,20
212481,25,37,12,,20
212579,25,38,13,,20
212677,25,39,14,,20
212776,25,40,15,,21
212874,25,41,16,,21
212972,25,42,17,,21
213070,25,43,18,,21
213168,25,44,19,,21
213266,25,45,20,,21
213364,25,46,21,,21
213463,25,47,22,,22
213561,25,48,23,,22
213659,25,49,24,,22
213757,25,50,25,,22
213856,25,51,26,,23
213954,25,52,27,,23
214052,25,53,28,,23
214150,25,54,29,,23
214249,25,55,30,,24
214347,25,56,31,,24
214446,25,57,32,,25
214544,25,58,33,,25
214642,25,59,34,,25
214740,25,60,35,,25
214839,25,61,36,,26
214937,25,62,37,,26
215035,25,63,38,,26
215133,25,64,39,,26
215231,25,65,40,,26
215328,25,66,41,,25
215426,25,67,42,,25
215523,25,68,43,,24
215620,25,69,44,,23
215718,25,70,45,,23
215815,25,71,46,,22
215912,25,72,47,,21
216009,25,73,48,,20
216114,25,74,49,,27
216212,25,75,50,,27
216311,25,76,51,,28
216410,25,77,52,,29
216509,25,78,53,,30
216607,25,79,54,,30
216706,25,80,55,,31
216804,25,81,56,,31
216946,25,82,57,1,75
217044,25,83,58,1,75
217142,25,84,59,1,75
217240,25,85,60,1,75
217338,25,86,61,1,75
217436,25,87,62,1,75
217534,25,88,63,1,75
217632,25,89,64,1,75
217730,25,90,65,1,75
217828,25,91,66,1,75
217926,25,92,67,1,75
218024,25,93,68,1,75
218122,25,94,69,1,75
218220,25,95,70,1,75
218318,25,96,71,1,75
218416,25,97,72,1,75
218514,25,98,73,1,75
218612,25,99,74,1,75
218652,26,0,-26,,17
218750,26,4,-22,,17
218848,26,5,-21,,17
218947,26,6,-20,,18
219045,26,7,-19,,18
219143,26,8,-18,,18
219241,26,9,-17,,18
219339,26,10,-16,,18
219437,26,11,-15,,18
219535,26,12,-14,,18
219633,26,13,-13,,18
219731,26,14,-12,,18
219829,26,15,-11,,18
219927,26,16,-10,,18
220025,26,17,-9,,18
220123,26,18,-8,,18
220221,26,19,-7,,18
220319,26,20,-6,,18
220418,26,21,-5,,19
220516,26,22,-4,,19
220614,26,23,-3,,19
220712,26,24,-2,,19
220810,26,25,-1,,19
220908,26,26,0,,19
221006,26,27,1,,19
221104,26,28,2,,19
221202,26,29,3,,19
221300,26,30,4,,19
221398,26,31,5,,19
221497,26,32,6,,20
221595,26,33,7,,20
221693,26,34,8,,20
221791,26,35,9,,20
221889,26,36,10,,20
221987,26,37,11,,20
222085,26,38,12,,20
222183,26,39,13,,20
222281,26,40,14,,20
222379,26,41,15,,20
222478,26,42,16,,21
222576,26,43,17,,21
222674,26,44,18,,21
222772,26,45,19,,21
222870,26,46,20,,21
222969,26,47,21,,22
223067,26,48,22,,22
223165,26,49,23,,22
223263,26,50,24,,22
223361,26,51,25,,22
223460,26,52,26,,23
223558,26,53,27,,23
223656,26,54,28,,23
223755,26,55,29,,24
223853,26,56,30,,24
223951,26,57,31,,24
224050,26,58,32,,25
224148,26,59,33,,25
224246,26,60,34,,25
224344,26,61,35,,25
224443,26,62,36,,26
224541,26,63,37,,26
224639,26,64,38,,26
224736,26,65,39,,25
224834,26,66,40,,25
224931,26,67,41,,24
225029,26,68,42,,24
225126,26,69,43,,23
225223,26,70,44,,22
225320,26,71,45,,21
225417,26,72,46,,20
225521,26,73,47,,26
225620,26,74,48,,27
225718,26,75,49,,27
225817,26,76,50,,28
225916,26,77,51,,29
226015,26,78,52,,30
226113,26,79,53,,30
226212,26,80,54,,31
226310,26,81,55,,31
226451,26,82,56,1,74
226549,26,83,57,1,74
226647,26,84,58,1,74
226745,26,85,59,1,74
226843,26,86,60,1,74
226941,26,87,61,1,74
227039,26,88,62,1,74
227137,26,89,63,1,74
227235,26,90,64,1,74
227333,26,91,65,1,74
227431,26,92,66,1,74
227529,26,93,67,1,74
227627,26,94,68,1,74
227725,26,95,69,1,74
227823,26,96,70,1,74
227921,26,97,71,1,74
228019,26,98,72,1,74
228117,26,99,73,1,74
228158,27,0,-27,,17
228256,27,4,-23,,17
228354,27,5,-22,,17
228452,27,6,-21,,17
228550,27,7,-20,,17
228648,27,8,-19,,17
